TimeStamp,Close,High,Low,Open
1/25/2019 2:51:00.000000000 PM,2939552,2939552,2939040,2939040
1/25/2019 2:51:02.000000000 PM,2939477,2939477,2939447,2939447
1/25/2019 2:51:04.000000000 PM,2939490,2939490,2939480,2939480
1/25/2019 2:51:06.000000000 PM,2939362,2939362,2939362,2939362
1/25/2019 2:51:08.000000000 PM,2939347,2939350,2939347,2939350
1/25/2019 2:51:10.000000000 PM,2939385,2939385,2939385,2939385
1/25/2019 2:51:12.000000000 PM,2939177,2939385,2939177,2939385
1/25/2019 2:51:14.000000000 PM,2939245,2939245,2939245,2939245
1/25/2019 2:51:16.000000000 PM,2939262,2939262,2939245,2939245
1/25/2019 2:51:18.000000000 PM,2939275,2939275,2939262,2939262
1/25/2019 2:51:20.000000000 PM,2938980,2939247,2938980,2939247
1/25/2019 2:51:22.000000000 PM,2938777,2938777,2938777,2938777
1/25/2019 2:51:24.000000000 PM,2938777,2938777,2938777,2938777
1/25/2019 2:51:26.000000000 PM,2938777,2938777,2938777,2938777
1/25/2019 2:51:28.000000000 PM,2938702,2938702,2938702,2938702
1/25/2019 2:51:30.000000000 PM,2938722,2938722,2938667,2938667
1/25/2019 2:51:32.000000000 PM,2938820,2938820,2938812,2938812
1/25/2019 2:51:34.000000000 PM,2938675,2938675,2938637,2938637
1/25/2019 2:51:36.000000000 PM,2938690,2938712,2938690,2938712
1/25/2019 2:51:38.000000000 PM,2938622,2938622,2938622,2938622
1/25/2019 2:51:40.000000000 PM,2938645,2938665,2938645,2938665
1/25/2019 2:51:42.000000000 PM,2938620,2938650,2938620,2938650
1/25/2019 2:51:44.000000000 PM,2938517,2938620,2938517,2938620
1/25/2019 2:51:46.000000000 PM,2938320,2938510,2938320,2938510
1/25/2019 2:51:48.000000000 PM,2938320,2938320,2938320,2938320
1/25/2019 2:51:50.000000000 PM,2938320,2938320,2938320,2938320
1/25/2019 2:51:52.000000000 PM,2938002,2938152,2938002,2938152
1/25/2019 2:51:54.000000000 PM,2937675,2937817,2937675,2937817
1/25/2019 2:51:56.000000000 PM,2937677,2937677,2937675,2937675
1/25/2019 2:51:58.000000000 PM,2937685,2937685,2937685,2937685
1/25/2019 2:52:00.000000000 PM,2938407,2938407,2937685,2937685
1/25/2019 2:52:02.000000000 PM,2938212,2938310,2938212,2938310
1/25/2019 2:52:04.000000000 PM,2938272,2938272,2938212,2938212
1/25/2019 2:52:06.000000000 PM,2938302,2938302,2938302,2938302
1/25/2019 2:52:08.000000000 PM,2938210,2938302,2938210,2938302
1/25/2019 2:52:10.000000000 PM,2938215,2938215,2938212,2938212
1/25/2019 2:52:12.000000000 PM,2938212,2938212,2938212,2938212
1/25/2019 2:52:14.000000000 PM,2938212,2938212,2938212,2938212
1/25/2019 2:52:16.000000000 PM,2938422,2938790,2938422,2938790
1/25/2019 2:52:18.000000000 PM,2938230,2938290,2938230,2938290
1/25/2019 2:52:20.000000000 PM,2938170,2938230,2938170,2938230
1/25/2019 2:52:22.000000000 PM,2937925,2938102,2937925,2938102
1/25/2019 2:52:24.000000000 PM,2937877,2937925,2937877,2937925
1/25/2019 2:52:26.000000000 PM,2937877,2937877,2937877,2937877
1/25/2019 2:52:28.000000000 PM,2937730,2937880,2937730,2937880
1/25/2019 2:52:30.000000000 PM,2937830,2937830,2937730,2937730
1/25/2019 2:52:32.000000000 PM,2937830,2937830,2937830,2937830
1/25/2019 2:52:34.000000000 PM,2937752,2937752,2937752,2937752
1/25/2019 2:52:36.000000000 PM,2937875,2937875,2937752,2937752
1/25/2019 2:52:38.000000000 PM,2938657,2938657,2938075,2938075
1/25/2019 2:52:40.000000000 PM,2938352,2938355,2938352,2938355
1/25/2019 2:52:42.000000000 PM,2938402,2938402,2938352,2938352
1/25/2019 2:52:44.000000000 PM,2938442,2938450,2938442,2938450
1/25/2019 2:52:46.000000000 PM,2938645,2938645,2938595,2938595
1/25/2019 2:52:48.000000000 PM,2938445,2938590,2938445,2938590
1/25/2019 2:52:50.000000000 PM,2938322,2938322,2938307,2938307
1/25/2019 2:52:52.000000000 PM,2938332,2938332,2938322,2938322
1/25/2019 2:52:54.000000000 PM,2938292,2938332,2938292,2938332
1/25/2019 2:52:56.000000000 PM,2938292,2938292,2938292,2938292
1/25/2019 2:52:58.000000000 PM,2938295,2938295,2938295,2938295
1/25/2019 2:53:00.000000000 PM,2938972,2938972,2938425,2938425
1/25/2019 2:53:02.000000000 PM,2939227,2939227,2939227,2939227
1/25/2019 2:53:04.000000000 PM,2939115,2939212,2939115,2939212
1/25/2019 2:53:06.000000000 PM,2939212,2939212,2939115,2939115
1/25/2019 2:53:08.000000000 PM,2939245,2939245,2939212,2939212
1/25/2019 2:53:10.000000000 PM,2939217,2939217,2939217,2939217
1/25/2019 2:53:12.000000000 PM,2939240,2939240,2939227,2939227
1/25/2019 2:53:14.000000000 PM,2939240,2939255,2939240,2939255
1/25/2019 2:53:16.000000000 PM,2939192,2939192,2939192,2939192
1/25/2019 2:53:18.000000000 PM,2939172,2939192,2939172,2939192
1/25/2019 2:53:20.000000000 PM,2939172,2939172,2939172,2939172
1/25/2019 2:53:22.000000000 PM,2939137,2939137,2939137,2939137
1/25/2019 2:53:24.000000000 PM,2939297,2939297,2939252,2939252
1/25/2019 2:53:26.000000000 PM,2939317,2939317,2939297,2939297
1/25/2019 2:53:28.000000000 PM,2939350,2939350,2939317,2939317
1/25/2019 2:53:30.000000000 PM,2939350,2939350,2939350,2939350
1/25/2019 2:53:32.000000000 PM,2939350,2939350,2939350,2939350
1/25/2019 2:53:34.000000000 PM,2939350,2939350,2939350,2939350
1/25/2019 2:53:36.000000000 PM,2939327,2939350,2939327,2939350
1/25/2019 2:53:38.000000000 PM,2938737,2939190,2938737,2939190
1/25/2019 2:53:40.000000000 PM,2938775,2938775,2938537,2938537
1/25/2019 2:53:42.000000000 PM,2938972,2938972,2938800,2938800
1/25/2019 2:53:44.000000000 PM,2939082,2939082,2939077,2939077
1/25/2019 2:53:46.000000000 PM,2939045,2939097,2939045,2939097
1/25/2019 2:53:48.000000000 PM,2939197,2939197,2939095,2939095
1/25/2019 2:53:50.000000000 PM,2939195,2939195,2939195,2939195
1/25/2019 2:53:52.000000000 PM,2940005,2940005,2939197,2939197
1/25/2019 2:53:54.000000000 PM,2940002,2940002,2940002,2940002
1/25/2019 2:53:56.000000000 PM,2940002,2940002,2940002,2940002
1/25/2019 2:53:58.000000000 PM,2940002,2940002,2940002,2940002
1/25/2019 2:54:00.000000000 PM,2940002,2940002,2940002,2940002
1/25/2019 2:54:02.000000000 PM,2940002,2940002,2940002,2940002
1/25/2019 2:54:04.000000000 PM,2940300,2940300,2940297,2940297
1/25/2019 2:54:06.000000000 PM,2940400,2940400,2940302,2940302
1/25/2019 2:54:08.000000000 PM,2940397,2940400,2940397,2940400
1/25/2019 2:54:10.000000000 PM,2940397,2940397,2940342,2940342
1/25/2019 2:54:12.000000000 PM,2940400,2940400,2940397,2940397
1/25/2019 2:54:14.000000000 PM,2940412,2940412,2940407,2940407
1/25/2019 2:54:16.000000000 PM,2940412,2940412,2940412,2940412
1/25/2019 2:54:18.000000000 PM,2940512,2940512,2940412,2940412
1/25/2019 2:54:20.000000000 PM,2940360,2940360,2940352,2940352
1/25/2019 2:54:22.000000000 PM,2940365,2940365,2940365,2940365
1/25/2019 2:54:24.000000000 PM,2940370,2940370,2940355,2940355
1/25/2019 2:54:26.000000000 PM,2940477,2940477,2940400,2940400
1/25/2019 2:54:28.000000000 PM,2940480,2940480,2940370,2940370
1/25/2019 2:54:30.000000000 PM,2940592,2940592,2940437,2940437
1/25/2019 2:54:32.000000000 PM,2940582,2940617,2940582,2940617
1/25/2019 2:54:34.000000000 PM,2940657,2940657,2940632,2940632
1/25/2019 2:54:36.000000000 PM,2940552,2940657,2940552,2940657
1/25/2019 2:54:38.000000000 PM,2940350,2940350,2940347,2940347
1/25/2019 2:54:40.000000000 PM,2940347,2940347,2940347,2940347
1/25/2019 2:54:42.000000000 PM,2940347,2940347,2940347,2940347
1/25/2019 2:54:44.000000000 PM,2940347,2940367,2940347,2940367
1/25/2019 2:54:46.000000000 PM,2940485,2940552,2940485,2940552
1/25/2019 2:54:48.000000000 PM,2940505,2940505,2940442,2940442
1/25/2019 2:54:50.000000000 PM,2940350,2940460,2940350,2940460
1/25/2019 2:54:52.000000000 PM,2940660,2940692,2940660,2940692
1/25/2019 2:54:54.000000000 PM,2940627,2940627,2940600,2940600
1/25/2019 2:54:56.000000000 PM,2940470,2940732,2940470,2940732
1/25/2019 2:54:58.000000000 PM,2940495,2940495,2940470,2940470
1/25/2019 2:55:00.000000000 PM,2940857,2940857,2940495,2940495
1/25/2019 2:55:02.000000000 PM,2941412,2941412,2941202,2941202
1/25/2019 2:55:04.000000000 PM,2941745,2941745,2941595,2941595
1/25/2019 2:55:06.000000000 PM,2941755,2941755,2941747,2941747
1/25/2019 2:55:08.000000000 PM,2941802,2941822,2941802,2941822
1/25/2019 2:55:10.000000000 PM,2941737,2942152,2941737,2942152
1/25/2019 2:55:12.000000000 PM,2942087,2942087,2941907,2941907
1/25/2019 2:55:14.000000000 PM,2942072,2942130,2942072,2942130
1/25/2019 2:55:16.000000000 PM,2942245,2942247,2942245,2942247
1/25/2019 2:55:18.000000000 PM,2942202,2942202,2942202,2942202
1/25/2019 2:55:20.000000000 PM,2942255,2942255,2942252,2942252
1/25/2019 2:55:22.000000000 PM,2942262,2942262,2942262,2942262
1/25/2019 2:55:24.000000000 PM,2942260,2942262,2942260,2942262
1/25/2019 2:55:26.000000000 PM,2942457,2942457,2942322,2942322
1/25/2019 2:55:28.000000000 PM,2942782,2942802,2942782,2942802
1/25/2019 2:55:30.000000000 PM,2942802,2942802,2942802,2942802
1/25/2019 2:55:32.000000000 PM,2942805,2942805,2942805,2942805
1/25/2019 2:55:34.000000000 PM,2942805,2942805,2942805,2942805
1/25/2019 2:55:36.000000000 PM,2942812,2942812,2942765,2942765
1/25/2019 2:55:38.000000000 PM,2942750,2942750,2942700,2942700
1/25/2019 2:55:40.000000000 PM,2942755,2942755,2942752,2942752
1/25/2019 2:55:42.000000000 PM,2942637,2942755,2942637,2942755
1/25/2019 2:55:44.000000000 PM,2942637,2942637,2942637,2942637
1/25/2019 2:55:46.000000000 PM,2942482,2942482,2942400,2942400
1/25/2019 2:55:48.000000000 PM,2942435,2942452,2942435,2942452
1/25/2019 2:55:50.000000000 PM,2942420,2942485,2942420,2942485
1/25/2019 2:55:52.000000000 PM,2942415,2942415,2942415,2942415
1/25/2019 2:55:54.000000000 PM,2942300,2942377,2942300,2942377
1/25/2019 2:55:56.000000000 PM,2942380,2942380,2942300,2942300
1/25/2019 2:55:58.000000000 PM,2942377,2942627,2942377,2942627
1/25/2019 2:56:00.000000000 PM,2942465,2942465,2942377,2942377
1/25/2019 2:56:02.000000000 PM,2942532,2942560,2942532,2942560
1/25/2019 2:56:04.000000000 PM,2942540,2942540,2942507,2942507
1/25/2019 2:56:06.000000000 PM,2942650,2942650,2942550,2942550
1/25/2019 2:56:08.000000000 PM,2942680,2942802,2942680,2942802
1/25/2019 2:56:10.000000000 PM,2942922,2942922,2942892,2942892
1/25/2019 2:56:12.000000000 PM,2942922,2942922,2942922,2942922
1/25/2019 2:56:14.000000000 PM,2942922,2942922,2942922,2942922
1/25/2019 2:56:16.000000000 PM,2942945,2942945,2942925,2942925
1/25/2019 2:56:18.000000000 PM,2943192,2943192,2943192,2943192
1/25/2019 2:56:20.000000000 PM,2943285,2943285,2943192,2943192
1/25/2019 2:56:22.000000000 PM,2943285,2943285,2943285,2943285
1/25/2019 2:56:24.000000000 PM,2943145,2943292,2943145,2943292
1/25/2019 2:56:26.000000000 PM,2943187,2943190,2943187,2943190
1/25/2019 2:56:28.000000000 PM,2943095,2943095,2943095,2943095
1/25/2019 2:56:30.000000000 PM,2942495,2943027,2942495,2943027
1/25/2019 2:56:32.000000000 PM,2942427,2942487,2942427,2942487
1/25/2019 2:56:34.000000000 PM,2942357,2942427,2942357,2942427
1/25/2019 2:56:36.000000000 PM,2942345,2942410,2942345,2942410
1/25/2019 2:56:38.000000000 PM,2942345,2942347,2942345,2942347
1/25/2019 2:56:40.000000000 PM,2942505,2942505,2942345,2942345
1/25/2019 2:56:42.000000000 PM,2942365,2942512,2942365,2942512
1/25/2019 2:56:44.000000000 PM,2942292,2942292,2942292,2942292
1/25/2019 2:56:46.000000000 PM,2942272,2942272,2942272,2942272
1/25/2019 2:56:48.000000000 PM,2942197,2942237,2942197,2942237
1/25/2019 2:56:50.000000000 PM,2942197,2942197,2942197,2942197
1/25/2019 2:56:52.000000000 PM,2942100,2942100,2942100,2942100
1/25/2019 2:56:54.000000000 PM,2941582,2941602,2941582,2941602
1/25/2019 2:56:56.000000000 PM,2941415,2941525,2941415,2941525
1/25/2019 2:56:58.000000000 PM,2941197,2941282,2941197,2941282
1/25/2019 2:57:00.000000000 PM,2941282,2941282,2941152,2941152
1/25/2019 2:57:02.000000000 PM,2941742,2941742,2941635,2941635
1/25/2019 2:57:04.000000000 PM,2941642,2941692,2941642,2941692
1/25/2019 2:57:06.000000000 PM,2941582,2941642,2941582,2941642
1/25/2019 2:57:08.000000000 PM,2941637,2941637,2941580,2941580
1/25/2019 2:57:10.000000000 PM,2941642,2941642,2941637,2941637
1/25/2019 2:57:12.000000000 PM,2941642,2941642,2941642,2941642
1/25/2019 2:57:14.000000000 PM,2941640,2941642,2941640,2941642
1/25/2019 2:57:16.000000000 PM,2941702,2941702,2941702,2941702
1/25/2019 2:57:18.000000000 PM,2941692,2941702,2941692,2941702
1/25/2019 2:57:20.000000000 PM,2941692,2941692,2941692,2941692
1/25/2019 2:57:22.000000000 PM,2941692,2941692,2941692,2941692
1/25/2019 2:57:24.000000000 PM,2941692,2941692,2941692,2941692
1/25/2019 2:57:26.000000000 PM,2941720,2941720,2941720,2941720
1/25/2019 2:57:28.000000000 PM,2941720,2941720,2941720,2941720
1/25/2019 2:57:30.000000000 PM,2941710,2941710,2941710,2941710
1/25/2019 2:57:32.000000000 PM,2941760,2941760,2941710,2941710
1/25/2019 2:57:34.000000000 PM,2941860,2941860,2941760,2941760
1/25/2019 2:57:36.000000000 PM,2941910,2941910,2941910,2941910
1/25/2019 2:57:38.000000000 PM,2941957,2941957,2941910,2941910
1/25/2019 2:57:40.000000000 PM,2941915,2941957,2941915,2941957
1/25/2019 2:57:42.000000000 PM,2941750,2941980,2941750,2941980
1/25/2019 2:57:44.000000000 PM,2941762,2941762,2941750,2941750
1/25/2019 2:57:46.000000000 PM,2942202,2942202,2941847,2941847
1/25/2019 2:57:48.000000000 PM,2942205,2942205,2942205,2942205
1/25/2019 2:57:50.000000000 PM,2942202,2942205,2942202,2942205
1/25/2019 2:57:52.000000000 PM,2942205,2942205,2942205,2942205
1/25/2019 2:57:54.000000000 PM,2942272,2942272,2942202,2942202
1/25/2019 2:57:56.000000000 PM,2942360,2942360,2942272,2942272
1/25/2019 2:57:58.000000000 PM,2942705,2942705,2942667,2942667
1/25/2019 2:58:00.000000000 PM,2942835,2942857,2942835,2942857
1/25/2019 2:58:02.000000000 PM,2943050,2943050,2942995,2942995
1/25/2019 2:58:04.000000000 PM,2943095,2943095,2943050,2943050
1/25/2019 2:58:06.000000000 PM,2943110,2943112,2943110,2943112
1/25/2019 2:58:08.000000000 PM,2943027,2943027,2943027,2943027
1/25/2019 2:58:10.000000000 PM,2942917,2943045,2942917,2943045
1/25/2019 2:58:12.000000000 PM,2943155,2943155,2943155,2943155
1/25/2019 2:58:14.000000000 PM,2943200,2943200,2943200,2943200
1/25/2019 2:58:16.000000000 PM,2943197,2943197,2943197,2943197
1/25/2019 2:58:18.000000000 PM,2943205,2943205,2943197,2943197
1/25/2019 2:58:20.000000000 PM,2943207,2943207,2943205,2943205
1/25/2019 2:58:22.000000000 PM,2943207,2943207,2943195,2943195
1/25/2019 2:58:24.000000000 PM,2943215,2943215,2943215,2943215
1/25/2019 2:58:26.000000000 PM,2943215,2943215,2943215,2943215
1/25/2019 2:58:28.000000000 PM,2943245,2943245,2943215,2943215
1/25/2019 2:58:30.000000000 PM,2943247,2943247,2943247,2943247
1/25/2019 2:58:32.000000000 PM,2943247,2943247,2943247,2943247
1/25/2019 2:58:34.000000000 PM,2943247,2943247,2943247,2943247
1/25/2019 2:58:36.000000000 PM,2943555,2943555,2943555,2943555
1/25/2019 2:58:38.000000000 PM,2943235,2943502,2943235,2943502
1/25/2019 2:58:40.000000000 PM,2943110,2943202,2943110,2943202
1/25/2019 2:58:42.000000000 PM,2942605,2942605,2942472,2942472
1/25/2019 2:58:44.000000000 PM,2942572,2942605,2942572,2942605
1/25/2019 2:58:46.000000000 PM,2942235,2942465,2942235,2942465
1/25/2019 2:58:48.000000000 PM,2942200,2942230,2942200,2942230
1/25/2019 2:58:50.000000000 PM,2942380,2942382,2942380,2942382
1/25/2019 2:58:52.000000000 PM,2942372,2942372,2942372,2942372
1/25/2019 2:58:54.000000000 PM,2942525,2942525,2942377,2942377
1/25/2019 2:58:56.000000000 PM,2942440,2942477,2942440,2942477
1/25/2019 2:58:58.000000000 PM,2942557,2942557,2942492,2942492
1/25/2019 2:59:00.000000000 PM,2942987,2942987,2942600,2942600
1/25/2019 2:59:02.000000000 PM,2943285,2943307,2943285,2943307
1/25/2019 2:59:04.000000000 PM,2943265,2943265,2943265,2943265
1/25/2019 2:59:06.000000000 PM,2943522,2943522,2943425,2943425
1/25/2019 2:59:08.000000000 PM,2943232,2943442,2943232,2943442
1/25/2019 2:59:10.000000000 PM,2943135,2943177,2943135,2943177
1/25/2019 2:59:12.000000000 PM,2943210,2943210,2943170,2943170
1/25/2019 2:59:14.000000000 PM,2943177,2943177,2943177,2943177
1/25/2019 2:59:16.000000000 PM,2943132,2943135,2943132,2943135
1/25/2019 2:59:18.000000000 PM,2943047,2943047,2943047,2943047
1/25/2019 2:59:20.000000000 PM,2942662,2943050,2942662,2943050
1/25/2019 2:59:22.000000000 PM,2942447,2942570,2942447,2942570
1/25/2019 2:59:24.000000000 PM,2942235,2942247,2942235,2942247
1/25/2019 2:59:26.000000000 PM,2942255,2942255,2942245,2942245
1/25/2019 2:59:28.000000000 PM,2942675,2942675,2942662,2942662
1/25/2019 2:59:30.000000000 PM,2942667,2942667,2942630,2942630
1/25/2019 2:59:32.000000000 PM,2942715,2942715,2942715,2942715
1/25/2019 2:59:34.000000000 PM,2942717,2942717,2942697,2942697
1/25/2019 2:59:36.000000000 PM,2943012,2943012,2943002,2943002
1/25/2019 2:59:38.000000000 PM,2943107,2943107,2943097,2943097
1/25/2019 2:59:40.000000000 PM,2943107,2943107,2943107,2943107
1/25/2019 2:59:42.000000000 PM,2943375,2943375,2943375,2943375
1/25/2019 2:59:44.000000000 PM,2943447,2943450,2943447,2943450
1/25/2019 2:59:46.000000000 PM,2943432,2943447,2943432,2943447
1/25/2019 2:59:48.000000000 PM,2943190,2943277,2943190,2943277
1/25/2019 2:59:50.000000000 PM,2943187,2943187,2943185,2943185
1/25/2019 2:59:52.000000000 PM,2942870,2942902,2942870,2942902
1/25/2019 2:59:54.000000000 PM,2942847,2942902,2942847,2942902
1/25/2019 2:59:56.000000000 PM,2942955,2942955,2942902,2942902
1/25/2019 2:59:58.000000000 PM,2942805,2942955,2942805,2942955
1/25/2019 3:00:00.000000000 PM,2942875,2942875,2942802,2942802
1/25/2019 3:00:02.000000000 PM,2943320,2943320,2943055,2943055
1/25/2019 3:00:04.000000000 PM,2943210,2943320,2943210,2943320
1/25/2019 3:00:06.000000000 PM,2943237,2943237,2943237,2943237
1/25/2019 3:00:08.000000000 PM,2943237,2943237,2943237,2943237
1/25/2019 3:00:10.000000000 PM,2943237,2943237,2943237,2943237
1/25/2019 3:00:12.000000000 PM,2943190,2943225,2943190,2943225
1/25/2019 3:00:14.000000000 PM,2943182,2943190,2943182,2943190
1/25/2019 3:00:16.000000000 PM,2943235,2943235,2943190,2943190
1/25/2019 3:00:18.000000000 PM,2943255,2943255,2943237,2943237
1/25/2019 3:00:20.000000000 PM,2943342,2943342,2943342,2943342
1/25/2019 3:00:22.000000000 PM,2943337,2943342,2943337,2943342
1/25/2019 3:00:24.000000000 PM,2943247,2943247,2943247,2943247
1/25/2019 3:00:26.000000000 PM,2942985,2943292,2942985,2943292
1/25/2019 3:00:28.000000000 PM,2942917,2942940,2942917,2942940
1/25/2019 3:00:30.000000000 PM,2942400,2942617,2942400,2942617
1/25/2019 3:00:32.000000000 PM,2942485,2942485,2942485,2942485
1/25/2019 3:00:34.000000000 PM,2942455,2942455,2942390,2942390
1/25/2019 3:00:36.000000000 PM,2942502,2942502,2942440,2942440
1/25/2019 3:00:38.000000000 PM,2942502,2942502,2942502,2942502
1/25/2019 3:00:40.000000000 PM,2942792,2942792,2942702,2942702
1/25/2019 3:00:42.000000000 PM,2943117,2943117,2942837,2942837
1/25/2019 3:00:44.000000000 PM,2943747,2943747,2943375,2943375
1/25/2019 3:00:46.000000000 PM,2944245,2944245,2943747,2943747
1/25/2019 3:00:48.000000000 PM,2944370,2944432,2944370,2944432
1/25/2019 3:00:50.000000000 PM,2944362,2944362,2944362,2944362
1/25/2019 3:00:52.000000000 PM,2944455,2944455,2944455,2944455
1/25/2019 3:00:54.000000000 PM,2944600,2944600,2944505,2944505
1/25/2019 3:00:56.000000000 PM,2944507,2944600,2944507,2944600
1/25/2019 3:00:58.000000000 PM,2944330,2944467,2944330,2944467
1/25/2019 3:01:00.000000000 PM,2944337,2944337,2944327,2944327
1/25/2019 3:01:02.000000000 PM,2944460,2944460,2944430,2944430
1/25/2019 3:01:04.000000000 PM,2944530,2944530,2944530,2944530
1/25/2019 3:01:06.000000000 PM,2944655,2944690,2944655,2944690
1/25/2019 3:01:08.000000000 PM,2944597,2944652,2944597,2944652
1/25/2019 3:01:10.000000000 PM,2944557,2944572,2944557,2944572
1/25/2019 3:01:12.000000000 PM,2944442,2944530,2944442,2944530
1/25/2019 3:01:14.000000000 PM,2944500,2944500,2944445,2944445
1/25/2019 3:01:16.000000000 PM,2944467,2944467,2944460,2944460
1/25/2019 3:01:18.000000000 PM,2944467,2944467,2944467,2944467
1/25/2019 3:01:20.000000000 PM,2944580,2944580,2944475,2944475
1/25/2019 3:01:22.000000000 PM,2944602,2944602,2944457,2944457
1/25/2019 3:01:24.000000000 PM,2944582,2944582,2944527,2944527
1/25/2019 3:01:26.000000000 PM,2944585,2944595,2944585,2944595
1/25/2019 3:01:28.000000000 PM,2944625,2944630,2944625,2944630
1/25/2019 3:01:30.000000000 PM,2944625,2944625,2944625,2944625
1/25/2019 3:01:32.000000000 PM,2944797,2944797,2944705,2944705
1/25/2019 3:01:34.000000000 PM,2944797,2944797,2944797,2944797
1/25/2019 3:01:36.000000000 PM,2944797,2944797,2944797,2944797
1/25/2019 3:01:38.000000000 PM,2944862,2944862,2944797,2944797
1/25/2019 3:01:40.000000000 PM,2944877,2944880,2944877,2944880
1/25/2019 3:01:42.000000000 PM,2945102,2945102,2945095,2945095
1/25/2019 3:01:44.000000000 PM,2945052,2945052,2945052,2945052
1/25/2019 3:01:46.000000000 PM,2945027,2945027,2944997,2944997
1/25/2019 3:01:48.000000000 PM,2945002,2945027,2945002,2945027
1/25/2019 3:01:50.000000000 PM,2944802,2944827,2944802,2944827
1/25/2019 3:01:52.000000000 PM,2944665,2944745,2944665,2944745
